 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 1.20000E+02 eV = 4.40992E+00 a.u.
 #
 # Element:  O,  Z =   8,  atomic weight = 1.59994E+01 g/mol
 #
 # Nuclear model: Fermi distribution
 #                Average radius = 2.69620E-13 cm
 #                Skin thickness = 5.46000E-14 cm
 #
 # Number of electrons =  8
 #
 # Electron density: Read from file z_008.den   
 #                   Number of data points =  681
 #                   Volume integral = 8.00000E+00
 #
 # Furness-McCarthy exchange potential
 #
 # LDA absorption potential (only electron-hole excitations):
 #                           Delta = 1.97000E+00 eV
 #                            Aabs = 2.00000E+00
 #
 # Correlation-polarization potential (LDA):
 #                           Alpha = 8.02000E-25 cm**3
 #                            Bpol = 2.09165E+00
 #
 # Total elastic cross section = 2.30638E-16 cm**2 = 8.23622E+00 a0**2
 # 1st transport cross section = 9.39716E-17 cm**2 = 3.35579E+00 a0**2
 # 2nd transport cross section = 8.72398E-17 cm**2 = 3.11539E+00 a0**2
 #
 #    Absorption cross section = 1.89175E-16 cm**2 = 6.75556E+00 a0**2
 #   Grand total cross section = 4.19817E-16 cm**2 = 1.49919E+01 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  4.750E-03  1.71823E-09  7.07635E-16  2.52701E+01  6.24921E-09  2.2E-06
  5.000E-03  1.90386E-09  7.07635E-16  2.52701E+01  6.57812E-09  2.2E-06
  5.250E-03  2.09900E-09  7.07635E-16  2.52701E+01  6.90703E-09  2.2E-06
  5.500E-03  2.30367E-09  7.07635E-16  2.52701E+01  7.23593E-09  2.2E-06
  5.750E-03  2.51785E-09  7.07635E-16  2.52701E+01  7.56484E-09  2.2E-06
  6.000E-03  2.74156E-09  7.07635E-16  2.52701E+01  7.89375E-09  2.2E-06
  6.250E-03  2.97478E-09  7.07635E-16  2.52701E+01  8.22266E-09  2.2E-06
  6.500E-03  3.21752E-09  7.07635E-16  2.52701E+01  8.55156E-09  2.2E-06
  6.750E-03  3.46978E-09  7.07635E-16  2.52701E+01  8.88047E-09  2.2E-06
  7.000E-03  3.73156E-09  7.07634E-16  2.52701E+01  9.20938E-09  2.2E-06
  7.250E-03  4.00286E-09  7.07634E-16  2.52701E+01  9.53829E-09  2.2E-06
  7.500E-03  4.28368E-09  7.07634E-16  2.52701E+01  9.86719E-09  2.2E-06
  7.750E-03  4.57402E-09  7.07634E-16  2.52701E+01  1.01961E-08  2.2E-06
  8.000E-03  4.87388E-09  7.07634E-16  2.52701E+01  1.05250E-08  2.2E-06
  8.250E-03  5.18326E-09  7.07634E-16  2.52701E+01  1.08539E-08  2.2E-06
  8.500E-03  5.50215E-09  7.07634E-16  2.52701E+01  1.11828E-08  2.2E-06
  8.750E-03  5.83057E-09  7.07634E-16  2.52701E+01  1.15117E-08  2.2E-06
  9.000E-03  6.16850E-09  7.07634E-16  2.52701E+01  1.18406E-08  2.2E-06
  9.250E-03  6.51596E-09  7.07633E-16  2.52701E+01  1.21696E-08  2.2E-06
  9.500E-03  6.87293E-09  7.07633E-16  2.52700E+01  1.24985E-08  2.2E-06
  9.750E-03  7.23942E-09  7.07633E-16  2.52700E+01  1.28274E-08  2.2E-06
  1.000E-02  7.61544E-09  7.07633E-16  2.52700E+01  1.31563E-08  2.2E-06
  1.250E-02  1.18991E-08  7.07632E-16  2.52700E+01  1.64454E-08  2.2E-06
  1.500E-02  1.71347E-08  7.07630E-16  2.52699E+01  1.97345E-08  2.2E-06
  1.750E-02  2.33223E-08  7.07627E-16  2.52698E+01  2.30237E-08  2.2E-06
  2.000E-02  3.04617E-08  7.07625E-16  2.52697E+01  2.63129E-08  2.2E-06
  2.250E-02  3.85531E-08  7.07622E-16  2.52696E+01  2.96021E-08  2.1E-06
  2.500E-02  4.75965E-08  7.07618E-16  2.52695E+01  3.28914E-08  2.1E-06
  2.750E-02  5.75917E-08  7.07615E-16  2.52694E+01  3.61807E-08  2.1E-06
  3.000E-02  6.85389E-08  7.07611E-16  2.52692E+01  3.94701E-08  2.1E-06
  3.250E-02  8.04380E-08  7.07606E-16  2.52691E+01  4.27595E-08  2.1E-06
  3.500E-02  9.32891E-08  7.07602E-16  2.52689E+01  4.60490E-08  2.1E-06
  3.750E-02  1.07092E-07  7.07597E-16  2.52687E+01  4.93386E-08  2.1E-06
  4.000E-02  1.21847E-07  7.07591E-16  2.52685E+01  5.26282E-08  2.1E-06
  4.250E-02  1.37554E-07  7.07586E-16  2.52683E+01  5.59179E-08  2.1E-06
  4.500E-02  1.54213E-07  7.07579E-16  2.52681E+01  5.92077E-08  2.1E-06
  4.750E-02  1.71823E-07  7.07573E-16  2.52679E+01  6.24976E-08  2.1E-06
  5.000E-02  1.90386E-07  7.07566E-16  2.52676E+01  6.57876E-08  2.1E-06
  5.250E-02  2.09900E-07  7.07559E-16  2.52674E+01  6.90776E-08  2.1E-06
  5.500E-02  2.30367E-07  7.07552E-16  2.52671E+01  7.23678E-08  2.1E-06
  5.750E-02  2.51785E-07  7.07544E-16  2.52668E+01  7.56581E-08  2.1E-06
  6.000E-02  2.74156E-07  7.07536E-16  2.52666E+01  7.89485E-08  2.1E-06
  6.250E-02  2.97478E-07  7.07527E-16  2.52662E+01  8.22390E-08  2.1E-06
  6.500E-02  3.21752E-07  7.07518E-16  2.52659E+01  8.55296E-08  2.1E-06
  6.750E-02  3.46978E-07  7.07509E-16  2.52656E+01  8.88203E-08  2.1E-06
  7.000E-02  3.73156E-07  7.07499E-16  2.52653E+01  9.21112E-08  2.1E-06
  7.250E-02  4.00286E-07  7.07489E-16  2.52649E+01  9.54022E-08  2.1E-06
  7.500E-02  4.28368E-07  7.07479E-16  2.52645E+01  9.86934E-08  2.1E-06
  7.750E-02  4.57402E-07  7.07469E-16  2.52642E+01  1.01985E-07  2.1E-06
  8.000E-02  4.87388E-07  7.07458E-16  2.52638E+01  1.05276E-07  2.1E-06
  8.250E-02  5.18325E-07  7.07446E-16  2.52634E+01  1.08568E-07  2.1E-06
  8.500E-02  5.50215E-07  7.07435E-16  2.52629E+01  1.11859E-07  2.1E-06
  8.750E-02  5.83057E-07  7.07423E-16  2.52625E+01  1.15151E-07  2.1E-06
  9.000E-02  6.16850E-07  7.07410E-16  2.52621E+01  1.18444E-07  2.1E-06
  9.250E-02  6.51596E-07  7.07398E-16  2.52616E+01  1.21736E-07  2.1E-06
  9.500E-02  6.87293E-07  7.07385E-16  2.52612E+01  1.25028E-07  2.1E-06
  9.750E-02  7.23942E-07  7.07371E-16  2.52607E+01  1.28321E-07  2.1E-06
  1.000E-01  7.61543E-07  7.07357E-16  2.52602E+01  1.31614E-07  2.1E-06
  1.250E-01  1.18991E-06  7.07201E-16  2.52546E+01  1.64553E-07  2.1E-06
  1.500E-01  1.71347E-06  7.07011E-16  2.52478E+01  1.97517E-07  2.0E-06
  1.750E-01  2.33223E-06  7.06786E-16  2.52398E+01  2.30509E-07  2.0E-06
  2.000E-01  3.04617E-06  7.06528E-16  2.52306E+01  2.63534E-07  2.0E-06
  2.250E-01  3.85531E-06  7.06236E-16  2.52201E+01  2.96598E-07  1.9E-06
  2.500E-01  4.75964E-06  7.05911E-16  2.52085E+01  3.29704E-07  1.8E-06
  2.750E-01  5.75916E-06  7.05554E-16  2.51958E+01  3.62858E-07  1.8E-06
  3.000E-01  6.85388E-06  7.05164E-16  2.51819E+01  3.96064E-07  1.7E-06
  3.250E-01  8.04378E-06  7.04742E-16  2.51668E+01  4.29326E-07  1.6E-06
  3.500E-01  9.32888E-06  7.04289E-16  2.51506E+01  4.62648E-07  1.6E-06
  3.750E-01  1.07092E-05  7.03806E-16  2.51334E+01  4.96036E-07  1.5E-06
  4.000E-01  1.21846E-05  7.03292E-16  2.51150E+01  5.29493E-07  1.4E-06
  4.250E-01  1.37553E-05  7.02748E-16  2.50956E+01  5.63024E-07  1.3E-06
  4.500E-01  1.54212E-05  7.02176E-16  2.50752E+01  5.96632E-07  1.2E-06
  4.750E-01  1.71822E-05  7.01576E-16  2.50537E+01  6.30322E-07  1.1E-06
  5.000E-01  1.90385E-05  7.00948E-16  2.50313E+01  6.64098E-07  1.0E-06
  5.250E-01  2.09899E-05  7.00293E-16  2.50079E+01  6.97964E-07  9.5E-07
  5.500E-01  2.30365E-05  6.99612E-16  2.49836E+01  7.31922E-07  8.6E-07
  5.750E-01  2.51783E-05  6.98906E-16  2.49584E+01  7.65978E-07  7.6E-07
  6.000E-01  2.74153E-05  6.98176E-16  2.49323E+01  8.00135E-07  6.6E-07
  6.250E-01  2.97475E-05  6.97421E-16  2.49054E+01  8.34395E-07  5.7E-07
  6.500E-01  3.21749E-05  6.96644E-16  2.48776E+01  8.68763E-07  4.7E-07
  6.750E-01  3.46974E-05  6.95845E-16  2.48491E+01  9.03242E-07  3.7E-07
  7.000E-01  3.73152E-05  6.95024E-16  2.48198E+01  9.37835E-07  2.8E-07
  7.250E-01  4.00281E-05  6.94183E-16  2.47897E+01  9.72544E-07  1.9E-07
  7.500E-01  4.28362E-05  6.93323E-16  2.47590E+01  1.00737E-06  1.0E-07
  7.750E-01  4.57395E-05  6.92443E-16  2.47276E+01  1.04233E-06  1.0E-07
  8.000E-01  4.87380E-05  6.91546E-16  2.46956E+01  1.07740E-06  1.0E-07
  8.250E-01  5.18317E-05  6.90632E-16  2.46629E+01  1.11261E-06  1.6E-07
  8.500E-01  5.50205E-05  6.89702E-16  2.46297E+01  1.14794E-06  2.4E-07
  8.750E-01  5.83045E-05  6.88757E-16  2.45960E+01  1.18341E-06  3.2E-07
  9.000E-01  6.16838E-05  6.87797E-16  2.45617E+01  1.21902E-06  3.9E-07
  9.250E-01  6.51582E-05  6.86824E-16  2.45269E+01  1.25476E-06  4.6E-07
  9.500E-01  6.87277E-05  6.85838E-16  2.44917E+01  1.29063E-06  5.2E-07
  9.750E-01  7.23925E-05  6.84840E-16  2.44561E+01  1.32665E-06  5.8E-07
  1.000E+00  7.61524E-05  6.83831E-16  2.44201E+01  1.36282E-06  6.4E-07
  1.100E+00  9.21439E-05  6.79701E-16  2.42726E+01  1.50892E-06  8.0E-07
  1.200E+00  1.09658E-04  6.75456E-16  2.41210E+01  1.65741E-06  8.8E-07
  1.300E+00  1.28695E-04  6.71141E-16  2.39669E+01  1.80833E-06  8.7E-07
  1.400E+00  1.49255E-04  6.66793E-16  2.38116E+01  1.96172E-06  7.9E-07
  1.500E+00  1.71338E-04  6.62445E-16  2.36563E+01  2.11758E-06  6.3E-07
  1.600E+00  1.94942E-04  6.58123E-16  2.35020E+01  2.27589E-06  4.3E-07
  1.700E+00  2.20070E-04  6.53844E-16  2.33492E+01  2.43660E-06  2.0E-07
  1.800E+00  2.46720E-04  6.49622E-16  2.31984E+01  2.59969E-06  1.0E-07
  1.900E+00  2.74892E-04  6.45464E-16  2.30499E+01  2.76510E-06  2.6E-07
  2.000E+00  3.04586E-04  6.41370E-16  2.29037E+01  2.93277E-06  4.5E-07
  2.100E+00  3.35803E-04  6.37338E-16  2.27598E+01  3.10265E-06  5.9E-07
  2.200E+00  3.68542E-04  6.33364E-16  2.26178E+01  3.27470E-06  6.7E-07
  2.300E+00  4.02802E-04  6.29438E-16  2.24777E+01  3.44888E-06  6.8E-07
  2.400E+00  4.38585E-04  6.25553E-16  2.23389E+01  3.62515E-06  6.3E-07
  2.500E+00  4.75889E-04  6.21698E-16  2.22012E+01  3.80351E-06  5.2E-07
  2.600E+00  5.14715E-04  6.17865E-16  2.20644E+01  3.98394E-06  3.7E-07
  2.700E+00  5.55063E-04  6.14046E-16  2.19280E+01  4.16644E-06  1.8E-07
  2.800E+00  5.96931E-04  6.10233E-16  2.17918E+01  4.35104E-06  1.0E-07
  2.900E+00  6.40321E-04  6.06423E-16  2.16558E+01  4.53775E-06  2.0E-07
  3.000E+00  6.85233E-04  6.02612E-16  2.15197E+01  4.72659E-06  3.6E-07
  3.100E+00  7.31665E-04  5.98799E-16  2.13835E+01  4.91760E-06  4.9E-07
  3.200E+00  7.79618E-04  5.94984E-16  2.12473E+01  5.11081E-06  5.6E-07
  3.300E+00  8.29092E-04  5.91169E-16  2.11110E+01  5.30624E-06  5.9E-07
  3.400E+00  8.80086E-04  5.87356E-16  2.09749E+01  5.50393E-06  5.5E-07
  3.500E+00  9.32601E-04  5.83549E-16  2.08389E+01  5.70389E-06  4.7E-07
  3.600E+00  9.86636E-04  5.79751E-16  2.07033E+01  5.90614E-06  3.4E-07
  3.700E+00  1.04219E-03  5.75966E-16  2.05681E+01  6.11070E-06  1.8E-07
  3.800E+00  1.09927E-03  5.72198E-16  2.04335E+01  6.31758E-06  1.0E-07
  3.900E+00  1.15786E-03  5.68447E-16  2.02996E+01  6.52677E-06  1.5E-07
  4.000E+00  1.21797E-03  5.64718E-16  2.01664E+01  6.73827E-06  3.0E-07
  4.100E+00  1.27961E-03  5.61009E-16  2.00340E+01  6.95209E-06  4.2E-07
  4.200E+00  1.34276E-03  5.57322E-16  1.99023E+01  7.16821E-06  5.0E-07
  4.300E+00  1.40743E-03  5.53655E-16  1.97714E+01  7.38663E-06  5.3E-07
  4.400E+00  1.47362E-03  5.50008E-16  1.96411E+01  7.60736E-06  5.1E-07
  4.500E+00  1.54133E-03  5.46378E-16  1.95115E+01  7.83038E-06  4.4E-07
  4.600E+00  1.61056E-03  5.42763E-16  1.93824E+01  8.05569E-06  3.3E-07
  4.700E+00  1.68131E-03  5.39162E-16  1.92538E+01  8.28332E-06  1.9E-07
  4.800E+00  1.75357E-03  5.35571E-16  1.91256E+01  8.51326E-06  1.0E-07
  4.900E+00  1.82735E-03  5.31989E-16  1.89977E+01  8.74553E-06  1.2E-07
  5.000E+00  1.90265E-03  5.28414E-16  1.88700E+01  8.98016E-06  2.6E-07
  5.100E+00  1.97947E-03  5.24845E-16  1.87426E+01  9.21715E-06  3.8E-07
  5.200E+00  2.05780E-03  5.21282E-16  1.86153E+01  9.45654E-06  4.6E-07
  5.300E+00  2.13765E-03  5.17724E-16  1.84883E+01  9.69834E-06  4.9E-07
  5.400E+00  2.21902E-03  5.14172E-16  1.83614E+01  9.94259E-06  4.8E-07
  5.500E+00  2.30190E-03  5.10626E-16  1.82348E+01  1.01893E-05  4.2E-07
  5.600E+00  2.38630E-03  5.07089E-16  1.81085E+01  1.04385E-05  3.2E-07
  5.700E+00  2.47222E-03  5.03560E-16  1.79824E+01  1.06902E-05  2.0E-07
  5.800E+00  2.55965E-03  5.00041E-16  1.78568E+01  1.09445E-05  1.0E-07
  5.900E+00  2.64859E-03  4.96533E-16  1.77315E+01  1.12013E-05  1.0E-07
  6.000E+00  2.73905E-03  4.93038E-16  1.76067E+01  1.14606E-05  2.3E-07
  6.100E+00  2.83103E-03  4.89555E-16  1.74823E+01  1.17226E-05  3.4E-07
