2.9039677	1.5967302
4.0001555	0.0027247956
4.0691463	-1.7347235E-18
4.1304715	0.0027247956
4.1841311	0.016348774
4.2607875	0.016348774
4.3221127	0.027247956
4.3834379	0.040871935
4.4600944	0.059945504
4.5175868	0.084468665
4.5597479	0.10081744
4.6364043	0.1253406
4.6900639	0.16076294
4.7283921	0.18256131
4.7590547	0.21525886
4.8165471	0.2479564
4.8280456	0.27792916
4.8702066	0.3106267
4.9047021	0.33242507
4.9391975	0.3760218
4.9660273	0.40326975
5.0196868	0.44414169
5.0388509	0.48773842
5.0848448	0.52861035
5.1155074	0.57220708
5.1385044	0.62942779
5.1921639	0.66757493
5.2189937	0.70299728
5.2649876	0.73841962
5.3071486	0.77656676
5.3493097	0.8147139
5.3799723	0.84741144
5.429799	0.88828338
5.452796	0.91008174
5.4834586	0.92643052
5.4987899	0.94822888
5.5409509	0.97820163
5.583112	0.98910082
5.6291059	0.99182561
5.6789326	0.98092643
5.7249265	0.96730245
5.7632548	0.9346049
5.8322456	0.88828338
5.8859051	0.83923706
5.9204006	0.78746594
5.954896	0.70572207
5.9855586	0.65667575
6.0238868	0.60762943
6.0507166	0.53950954
6.0737135	0.49046322
6.0967105	0.4386921
6.1388716	0.38147139
6.1580357	0.32697548
6.1886983	0.26430518
6.2538563	0.17711172
6.2845189	0.1226158
6.3113487	0.073569482
6.3573426	0.032697548
6.391838	0.0027247956
6.4378319	0.0027247956
