0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,8,13,3,3,1,0,3,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,4,15,21,5,1,3,0,3,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,6,18,14,7,9,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,1,0,4,14,18,14,9,2,3,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2,3,20,7,12,2,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,4,7,6,3,13,12,8,6,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,5,5,14,12,8,3,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0,2,0,1,0,0,0,3,0,0,0,0,0,1,2,1,0,1,1,2,0,4,6,18,15,7,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,1,9,7,10,8,2,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,2,2,1,1,1,0,1,0,3,1,0,0,1,0,0,0,1,6,7,13,14,3,3,5,7,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,4,2,7,7,15,5,5,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,1,0,1,1,1,1,1,10,10,12,8,4,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,1,4,2,5,11,13,10,6,2,3,1,4,1,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,4,3,2,14,13,3,3,3,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,1,2,2,5,14,11,6,10,1,2,4,0,1,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0
2,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,4,11,13,5,5,6,4,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,4,1,3,6,10,11,12,13,7,4,6,1,1,1,1,5,3,0,3,1,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,2,1,1,0,2,1,1,1,3,1,2,0,4,4,21,14,5,2,3,6,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,3,4,9,4,8,11,8,4,6,1,1,1,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,1,9,2,3,1,10,10,6,5,5,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,1,0,0,3,3,4,2,13,7,5,4,3,4,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,4,2,2,2,6,7,10,6,5,1,1,2,0,1,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,2,3,0,3,1,4,7,5,8,7,8,7,3,2,3,0,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2,0,1,2,2,2,1,5,3,7,3,4,8,2,1,2,3,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,3,1,1,5,7,10,13,3,3,7,2,3,2,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,1,2,5,0,3,4,4,7,11,10,4,3,2,1,2,3,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,0,2,2,0,0,0,0,1,0,0,0,1,1,3,1,1,3,2,2,0,3,3,6,9,7,11,3,6,5,6,2,2,5,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0,0
