-1.02E-06	3.31E-10
-9.79E-07	2.22E-10
-9.40E-07	-2.49E-10
-9.01E-07	-4.10E-10
-8.62E-07	-2.91E-10
-8.23E-07	-1.90E-10
-7.84E-07	-2.93E-10
-7.45E-07	-2.20E-10
-7.06E-07	-2.26E-10
-6.67E-07	-1.19E-10
-6.28E-07	2.53E-10
-5.89E-07	3.27E-10
-5.49E-07	8.86E-11
-5.10E-07	-1.28E-10
-4.71E-07	3.94E-11
-4.32E-07	2.00E-10
-3.93E-07	4.57E-10
-3.54E-07	1.85E-10
-3.15E-07	4.44E-10
-2.76E-07	7.70E-10
-2.37E-07	2.61E-10
-1.98E-07	-3.41E-11
-1.59E-07	-7.31E-10
-1.20E-07	-2.67E-09
-8.07E-08	-5.34E-09
-4.16E-08	-8.00E-09
-2.59E-09	-9.41E-09
3.65E-08	-8.08E-09
7.55E-08	-4.38E-09
1.15E-07	-2.48E-09
1.54E-07	-8.21E-10
1.93E-07	-3.35E-12
2.32E-07	2.57E-10
2.71E-07	4.42E-10
3.10E-07	5.84E-10
3.49E-07	4.59E-10
3.88E-07	3.68E-11
4.27E-07	7.81E-11
4.66E-07	5.64E-10
5.05E-07	9.01E-10
5.44E-07	1.02E-09
5.83E-07	1.03E-09
6.22E-07	1.17E-09
6.61E-07	9.10E-10
7.01E-07	4.57E-10
7.40E-07	2.97E-10
