1	10.000000	-15.000000	0.000000
2	-10.000000	-15.000000	0.000000
3	10.000000	15.000000	0.000000
4	-10.000000	15.000000	0.000000
5	10.000000	-10.058336	0.000000
6	-10.000000	-10.058304	0.000000
7	10.000000	10.058348	0.000000
8	-10.000000	10.058353	0.000000
9	10.000000	-9.885325	0.725668
10	-10.000000	-9.885324	0.725669
11	10.000000	-0.719963	0.655598
14	-10.000000	0.639870	0.690030
15	10.000000	9.885304	0.725642
16	-10.000000	9.885307	0.725647
17	10.000000	-4.501957	0.900000
18	-10.000000	-4.497017	0.900000
19	10.000000	4.498676	0.900000
20	-10.000000	4.494228	0.900000
27	10.000000	-1.892479	0.086239
28	-10.000000	-1.808841	0.078674
29	-0.000022	-10.000000	0.443162
30	-0.000303	-5.762019	0.953672
31	-0.309707	-0.218297	0.571898
32	0.459779	-0.000477	0.535427
33	0.342998	0.193121	0.558076
34	-0.000273	5.762015	0.953672
35	0.000001	10.000000	0.443166
36	10.000000	-4.728426	0.438105
37	-10.000000	-4.735068	0.439698
38	10.000000	4.640958	0.431035
39	-10.000000	4.636601	0.430506
42	-0.005209	-5.510395	0.000000
43	0.021831	-0.094432	0.313185
44	0.000484	5.520650	-0.000000
45	-0.021682	-0.995813	0.840013
46	-0.010406	0.995201	0.839246
47	0.000000	0.000000	0.000000
48	-0.005692	-10.051541	0.000000
49	-0.000195	-9.863447	0.900000
50	-0.105396	-0.497429	0.676702
51	-0.486221	0.083313	0.536232
52	0.034514	0.489996	0.669684
53	-0.000172	9.863444	0.900000
54	0.000944	10.051551	0.000000
55	10.000000	-10.000000	0.376866
56	-10.000000	-10.000000	0.376836
59	10.000000	10.000000	0.376573
60	-10.000000	10.000000	0.376575
61	10.000000	-7.090367	0.899997
62	-10.000000	-7.088555	0.899997
63	9.574466	-1.037059	0.200042
65	9.615319	0.740917	0.155240
66	-9.528369	0.703243	0.134146
67	10.000000	7.089772	0.899997
68	-10.000000	7.088058	0.899997
69	10.000000	-6.332296	0.000000
70	-10.000000	-6.308615	0.000000
71	10.000000	6.332631	0.000000
72	-10.000000	6.339178	0.000000
73	-0.005760	1.911046	0.000000
78	-1.010578	-0.104674	0.549145
79	-0.006933	-1.901717	0.000000
82	-0.003032	-3.119601	0.900000
83	-0.002445	3.119390	0.900000
84	10.000000	2.346741	0.899977
85	-10.000000	2.337312	0.899978
86	10.000000	-2.364502	0.899971
87	-10.000000	-2.353316	0.899974
88	3.961743	-10.000000	0.266396
89	4.013559	-10.000000	0.608155
90	-4.013653	-10.000000	0.608154
91	-3.962242	-10.000000	0.266409
92	3.777462	-7.502434	0.953640
93	3.934298	-4.700550	0.952963
94	-3.935871	-4.699965	0.952965
95	-3.777927	-7.502260	0.953640
96	3.723787	-0.368164	0.601201
97	4.106147	-0.297436	0.565340
98	-4.298687	-0.233090	0.576797
99	-3.796596	-0.328362	0.610774
100	7.000018	-0.186340	0.429667
101	-6.430235	-0.099494	0.503905
102	-6.256543	0.198396	0.491895
103	6.267025	0.144320	0.488553
104	4.471181	0.219720	0.549796
105	3.933960	0.323245	0.591622
106	-3.729463	0.327500	0.585387
107	-3.787141	0.234771	0.550704
108	3.934541	4.700458	0.952963
109	3.777507	7.502417	0.953640
110	-3.777932	7.502260	0.953640
111	-3.935967	4.699924	0.952965
112	3.961769	10.000000	0.266402
113	-3.961700	10.000000	0.266400
114	-4.013828	10.000000	0.608146
115	4.013812	10.000000	0.608146
116	10.000000	-7.166029	0.265771
118	10.000000	-3.692408	0.213451
119	10.000000	-2.034669	0.481982
120	10.000000	-4.195402	0.682408
121	10.000000	-7.263391	0.596867
122	-10.000000	-7.169289	0.265711
123	-10.000000	-7.264192	0.596912
124	-10.000000	-4.199265	0.683134
125	-10.000000	-2.038538	0.492567
127	-10.000000	-3.718718	0.222992
128	10.000000	7.105129	0.264140
129	10.000000	7.244602	0.595142
130	10.000000	4.172149	0.679054
131	10.000000	1.941458	0.473657
133	10.000000	3.466639	0.197828
134	-10.000000	7.102402	0.264049
136	-10.000000	3.453316	0.195898
137	-10.000000	1.933925	0.470029
138	-10.000000	4.165096	0.678753
139	-10.000000	7.242656	0.595115
148	3.865001	-7.399363	0.000000
149	-3.875065	-7.394840	0.000000
150	-4.028080	-4.086869	0.001068
151	4.020243	-4.097783	0.000521
152	4.355103	-0.669400	-0.055396
153	-4.264391	-0.673775	-0.013747
154	-4.167788	0.809703	-0.273007
155	4.241174	0.813625	-0.139042
156	3.867918	7.403974	-0.000000
157	4.024066	4.104679	-0.000000
158	-4.023338	4.107454	-0.000000
159	-3.866285	7.404827	-0.000000
160	4.217474	-1.852184	0.925403
161	5.237513	-0.938340	0.819104
162	-5.289215	-0.925064	0.821582
163	-4.228384	-1.849181	0.925388
164	5.258778	0.927792	0.819350
165	4.221211	1.851050	0.925404
166	-4.228762	1.848999	0.925392
167	-5.273988	0.923969	0.817427
168	5.183463	-10.053416	0.000000
169	5.089673	-9.867788	0.900000
170	5.426449	-0.595376	0.664965
172	5.636433	0.559511	0.661003
173	5.089719	9.867781	0.900000
174	5.186472	10.053426	0.000000
175	10.000000	-10.000000	0.181950
176	-10.000000	-10.000000	0.181916
179	10.000000	10.000000	0.181848
180	-10.000000	10.000000	0.181852
181	10.000000	-8.565733	0.899924
182	-10.000000	-8.564957	0.899925
183	9.348977	-0.718979	0.398839
184	-9.249419	-0.684232	0.480820
186	-9.613483	1.079777	0.082266
187	10.000000	5.680753	0.900000
188	-10.000000	5.677799	0.900000
189	10.000000	-8.314759	0.000000
190	-10.000000	-8.302968	0.000000
191	10.000000	8.316034	0.000000
192	-10.000000	8.319198	0.000000
193	5.347856	2.086392	0.000000
196	10.000000	-0.497310	0.000000
197	-10.000000	-0.476357	0.000000
199	5.452962	-2.101122	0.000000
202	5.325155	-3.512082	0.900000
203	5.326216	3.511398	0.900000
204	10.000000	1.178270	0.872886
205	-10.000000	1.165701	0.869955
206	10.000000	-3.477345	0.899844
207	-10.000000	-3.469857	0.899843
208	6.640858	-10.000000	0.148237
209	6.673631	-10.000000	0.709980
210	-6.673776	-10.000000	0.709976
211	-6.642234	-10.000000	0.148269
212	6.419941	-8.664148	0.951642
213	6.690930	-4.460637	0.949147
214	-6.692615	-4.458763	0.949142
215	-6.420366	-8.663952	0.951643
216	6.362626	-0.563781	0.593284
218	-7.682347	-0.458465	0.554752
219	-6.183869	-0.484636	0.632087
220	8.660512	-0.606694	0.302662
221	-8.600498	-0.503128	0.367029
222	-7.646576	0.432715	0.401893
223	7.663085	0.396162	0.399203
