 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =  79,   projectile: electron
 #  Kinetic energy = 2.50000E+04 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  6.700E+00  3.41468E-03 -1.13913E-09  1.13988E-08 -5.16305E-12  3.38908E-11
  6.800E+00  3.51725E-03 -1.36401E-09  1.11267E-08 -5.86980E-12  3.36191E-11
  6.900E+00  3.62133E-03 -1.57690E-09  1.08588E-08 -6.56101E-12  3.33367E-11
  7.000E+00  3.72692E-03 -1.77835E-09  1.05953E-08 -7.23674E-12  3.30441E-11
  7.100E+00  3.83403E-03 -1.96886E-09  1.03360E-08 -7.89709E-12  3.27417E-11
  7.200E+00  3.94265E-03 -2.14894E-09  1.00810E-08 -8.54214E-12  3.24299E-11
  7.300E+00  4.05278E-03 -2.31906E-09  9.83020E-09 -9.17201E-12  3.21092E-11
  7.400E+00  4.16442E-03 -2.47966E-09  9.58358E-09 -9.78682E-12  3.17801E-11
  7.500E+00  4.27757E-03 -2.63117E-09  9.34111E-09 -1.03867E-11  3.14428E-11
  7.600E+00  4.39223E-03 -2.77401E-09  9.10275E-09 -1.09718E-11  3.10979E-11
  7.700E+00  4.50840E-03 -2.90856E-09  8.86844E-09 -1.15422E-11  3.07457E-11
  7.800E+00  4.62608E-03 -3.03519E-09  8.63816E-09 -1.20982E-11  3.03865E-11
  7.900E+00  4.74527E-03 -3.15426E-09  8.41186E-09 -1.26399E-11  3.00207E-11
  8.000E+00  4.86597E-03 -3.26612E-09  8.18949E-09 -1.31674E-11  2.96487E-11
  8.100E+00  4.98817E-03 -3.37107E-09  7.97100E-09 -1.36809E-11  2.92708E-11
  8.200E+00  5.11188E-03 -3.46944E-09  7.75635E-09 -1.41807E-11  2.88873E-11
  8.300E+00  5.23711E-03 -3.56151E-09  7.54550E-09 -1.46668E-11  2.84986E-11
  8.400E+00  5.36383E-03 -3.64757E-09  7.33839E-09 -1.51395E-11  2.81050E-11
  8.500E+00  5.49207E-03 -3.72788E-09  7.13497E-09 -1.55989E-11  2.77067E-11
  8.600E+00  5.62181E-03 -3.80270E-09  6.93520E-09 -1.60452E-11  2.73041E-11
  8.700E+00  5.75306E-03 -3.87227E-09  6.73903E-09 -1.64786E-11  2.68974E-11
  8.800E+00  5.88581E-03 -3.93683E-09  6.54640E-09 -1.68994E-11  2.64870E-11
  8.900E+00  6.02007E-03 -3.99659E-09  6.35728E-09 -1.73075E-11  2.60730E-11
  9.000E+00  6.15583E-03 -4.05176E-09  6.17160E-09 -1.77034E-11  2.56557E-11
  9.100E+00  6.29310E-03 -4.10256E-09  5.98932E-09 -1.80870E-11  2.52355E-11
  9.200E+00  6.43187E-03 -4.14917E-09  5.81039E-09 -1.84586E-11  2.48124E-11
  9.300E+00  6.57214E-03 -4.19176E-09  5.63476E-09 -1.88184E-11  2.43868E-11
  9.400E+00  6.71392E-03 -4.23053E-09  5.46239E-09 -1.91666E-11  2.39589E-11
  9.500E+00  6.85720E-03 -4.26564E-09  5.29322E-09 -1.95032E-11  2.35289E-11
  9.600E+00  7.00198E-03 -4.29724E-09  5.12721E-09 -1.98286E-11  2.30971E-11
  9.700E+00  7.14827E-03 -4.32549E-09  4.96430E-09 -2.01428E-11  2.26636E-11
  9.800E+00  7.29605E-03 -4.35053E-09  4.80446E-09 -2.04460E-11  2.22286E-11
  9.900E+00  7.44534E-03 -4.37251E-09  4.64763E-09 -2.07384E-11  2.17923E-11
  1.000E+01  7.59612E-03 -4.39155E-09  4.49376E-09 -2.10201E-11  2.13550E-11
  1.025E+01  7.97965E-03 -4.42713E-09  4.12179E-09 -2.16788E-11  2.02582E-11
  1.050E+01  8.37255E-03 -4.44697E-09  3.76738E-09 -2.22742E-11  1.91587E-11
  1.075E+01  8.77480E-03 -4.45272E-09  3.42986E-09 -2.28086E-11  1.80588E-11
  1.100E+01  9.18641E-03 -4.44583E-09  3.10856E-09 -2.32842E-11  1.69612E-11
  1.125E+01  9.60736E-03 -4.42763E-09  2.80285E-09 -2.37031E-11  1.58679E-11
  1.150E+01  1.00376E-02 -4.39929E-09  2.51212E-09 -2.40673E-11  1.47812E-11
  1.175E+01  1.04773E-02 -4.36187E-09  2.23579E-09 -2.43788E-11  1.37029E-11
  1.200E+01  1.09262E-02 -4.31634E-09  1.97329E-09 -2.46395E-11  1.26348E-11
  1.225E+01  1.13844E-02 -4.26356E-09  1.72407E-09 -2.48512E-11  1.15786E-11
  1.250E+01  1.18520E-02 -4.20432E-09  1.48761E-09 -2.50156E-11  1.05359E-11
  1.275E+01  1.23288E-02 -4.13933E-09  1.26342E-09 -2.51345E-11  9.50821E-12
  1.300E+01  1.28150E-02 -4.06924E-09  1.05100E-09 -2.52097E-11  8.49682E-12
  1.325E+01  1.33104E-02 -3.99465E-09  8.49906E-10 -2.52426E-11  7.50302E-12
  1.350E+01  1.38150E-02 -3.91609E-09  6.59680E-10 -2.52350E-11  6.52797E-12
  1.375E+01  1.43290E-02 -3.83406E-09  4.79897E-10 -2.51885E-11  5.57274E-12
  1.400E+01  1.48521E-02 -3.74902E-09  3.10144E-10 -2.51046E-11  4.63833E-12
  1.425E+01  1.53845E-02 -3.66139E-09  1.50023E-10 -2.49848E-11  3.72563E-12
  1.450E+01  1.59262E-02 -3.57155E-09 -8.49104E-13 -2.48307E-11  2.83546E-12
  1.475E+01  1.64770E-02 -3.47985E-09 -1.42841E-10 -2.46437E-11  1.96858E-12
  1.500E+01  1.70371E-02 -3.38663E-09 -2.76309E-10 -2.44254E-11  1.12565E-12
  1.525E+01  1.76063E-02 -3.29218E-09 -4.01598E-10 -2.41773E-11  3.07277E-13
  1.550E+01  1.81848E-02 -3.19679E-09 -5.19040E-10 -2.39007E-11 -4.86023E-13
  1.575E+01  1.87724E-02 -3.10071E-09 -6.28955E-10 -2.35970E-11 -1.25379E-12
  1.600E+01  1.93692E-02 -3.00418E-09 -7.31653E-10 -2.32678E-11 -1.99562E-12
  1.625E+01  1.99751E-02 -2.90742E-09 -8.27436E-10 -2.29144E-11 -2.71119E-12
  1.650E+01  2.05901E-02 -2.81064E-09 -9.16591E-10 -2.25381E-11 -3.40022E-12
  1.675E+01  2.12143E-02 -2.71401E-09 -9.99401E-10 -2.21402E-11 -4.06250E-12
  1.700E+01  2.18476E-02 -2.61772E-09 -1.07613E-09 -2.17222E-11 -4.69787E-12
  1.725E+01  2.24900E-02 -2.52193E-09 -1.14706E-09 -2.12853E-11 -5.30623E-12
  1.750E+01  2.31415E-02 -2.42677E-09 -1.21242E-09 -2.08308E-11 -5.88751E-12
  1.775E+01  2.38021E-02 -2.33238E-09 -1.27247E-09 -2.03599E-11 -6.44171E-12
  1.800E+01  2.44717E-02 -2.23889E-09 -1.32744E-09 -1.98738E-11 -6.96885E-12
  1.825E+01  2.51504E-02 -2.14641E-09 -1.37756E-09 -1.93738E-11 -7.46904E-12
  1.850E+01  2.58382E-02 -2.05504E-09 -1.42306E-09 -1.88610E-11 -7.94237E-12
  1.875E+01  2.65349E-02 -1.96486E-09 -1.46415E-09 -1.83365E-11 -8.38900E-12
  1.900E+01  2.72407E-02 -1.87597E-09 -1.50103E-09 -1.78014E-11 -8.80914E-12
  1.925E+01  2.79555E-02 -1.78845E-09 -1.53391E-09 -1.72568E-11 -9.20300E-12
  1.950E+01  2.86793E-02 -1.70234E-09 -1.56298E-09 -1.67038E-11 -9.57085E-12
  1.975E+01  2.94120E-02 -1.61773E-09 -1.58842E-09 -1.61433E-11 -9.91296E-12
  2.000E+01  3.01537E-02 -1.53465E-09 -1.61042E-09 -1.55764E-11 -1.02296E-11
  2.025E+01  3.09043E-02 -1.45315E-09 -1.62915E-09 -1.50038E-11 -1.05213E-11
  2.050E+01  3.16639E-02 -1.37328E-09 -1.64477E-09 -1.44267E-11 -1.07881E-11
  2.075E+01  3.24324E-02 -1.29507E-09 -1.65745E-09 -1.38458E-11 -1.10307E-11
