1	5.000000	-7.500000	0.000000
2	-5.000000	-7.500000	0.000000
3	5.000000	7.500000	0.000000
4	-5.000000	7.500000	0.000000
5	5.000000	-5.057799	0.000000
6	-5.000000	-5.057798	0.000000
7	5.000000	5.057798	0.000000
8	-5.000000	5.057797	0.000000
9	5.000000	-4.869117	0.688785
10	-5.000000	-4.869116	0.688765
11	5.000000	-1.257290	0.900000
12	-5.000000	-1.256282	0.900000
13	5.000000	1.256660	0.900000
14	-5.000000	1.256402	0.900000
15	5.000000	4.869117	0.688763
16	-5.000000	4.869116	0.688765
17	5.000000	-2.949201	0.900000
18	-5.000000	-2.948986	0.900000
19	5.000000	2.949168	0.900000
20	-5.000000	2.948973	0.900000
21	5.000000	1.727183	0.000916
22	-5.000000	1.727110	0.000917
23	5.000000	0.244202	0.751722
24	-5.000000	0.254239	0.754291
25	5.000000	-1.727688	0.000906
26	-5.000000	-1.727591	0.000910
27	5.000000	-0.259794	0.753753
28	-5.000000	-0.249301	0.753205
29	0.000006	-5.000000	0.436810
30	-0.000047	-3.637810	0.938893
31	-0.005040	-0.474933	0.828421
33	0.005785	0.474252	0.828344
34	-0.000053	3.637810	0.938893
35	-0.000002	5.000000	0.436810
36	5.000000	-2.718363	0.483035
37	-5.000000	-2.717185	0.483155
38	5.000000	2.717801	0.483114
39	-5.000000	2.718706	0.483142
40	-5.000000	-0.027825	0.348593
41	5.000000	-0.031413	0.348032
42	-0.000018	-3.301214	0.000927
43	0.001517	-0.020728	-0.111617
44	-0.000013	3.301099	0.000924
45	-0.000275	-1.648839	0.924829
46	-0.000239	1.648835	0.924829
47	0.000000	0.000000	0.000000
48	-0.000018	-5.048889	0.000000
49	-0.000027	-4.820112	0.900000
50	-0.002028	-1.054621	0.893897
52	0.002119	1.054544	0.893890
53	-0.000020	4.820111	0.900000
54	-0.000010	5.048889	0.000000
55	5.000000	-5.000000	0.352476
56	-5.000000	-5.000000	0.352460
57	5.000000	1.133056	0.340322
58	-5.000000	1.136207	0.340315
59	5.000000	5.000000	0.352463
60	-5.000000	5.000000	0.352463
61	5.000000	-3.952248	0.899651
62	-5.000000	-3.952165	0.899651
63	4.423681	-0.631885	0.837955
64	-4.424254	-0.628262	0.838022
65	4.424866	0.627108	0.837311
66	-4.423963	0.629944	0.838225
67	5.000000	3.952244	0.899650
68	-5.000000	3.952160	0.899652
69	5.000000	-3.428045	0.000000
70	-5.000000	-3.427954	0.000000
71	5.000000	3.427797	0.000000
72	-5.000000	3.427764	0.000000
73	0.000001	1.712656	0.000000
74	5.000000	-1.129199	0.340550
75	-5.000000	-1.125393	0.341303
76	5.000000	0.000278	0.000000
77	-5.000000	0.000238	0.000000
79	0.000021	-1.713028	0.000000
82	-0.000111	-2.754927	0.900000
83	-0.000116	2.754926	0.900000
84	5.000000	2.066236	0.899993
85	-5.000000	2.065914	0.899992
86	5.000000	-2.066400	0.899992
87	-5.000000	-2.065934	0.899992
